Number,bus_Name,bus_Stop,busstop_Longitude,busstop_Latitude,distance_m_,straight_Distance,busstop_Longitude84,busstop_Latitude84,straight_Distance_HeadToTail,distance,basic_price,total_price,start_time,end_time,company
9,9路(火车北站(环城北路)--北部公交枢纽站),油管桥,102.713906,25.057483,471,470,102.7124609,25.0604517,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),小菜园立交桥,102.710165,25.060143,488,479,102.7087269,25.06311635,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),小菜园,102.709145,25.065821,668,640,102.7077088,25.06879516,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),下马村(龙泉路),102.709297,25.069363,395,394,102.7078604,25.07233658,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),上马村,102.711777,25.07546,727,722,102.7103353,25.07842958,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),马村立交桥,102.714661,25.079805,566,564,102.7132138,25.08277044,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),龙泉住宅区,102.717348,25.083711,513,512,102.7158959,25.08667283,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),高教巷口(龙泉路),102.718377,25.087721,466,458,102.716923,25.09068126,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),岗头村,102.718615,25.095764,901,895,102.7171604,25.09872324,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),昆烟二部,102.719553,25.098242,293,291,102.7180967,25.10119998,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),沙坝营(龙泉路),102.720711,25.102345,480,471,102.7192527,25.10530136,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),昆明烟厂,102.723976,25.110243,965,938,102.7225123,25.1131954,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),小麦溪,102.725707,25.118277,914,910,102.7242405,25.12122715,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),蓝龙潭,102.72918,25.126098,943,937,102.7277085,25.12904464,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),沣源路口(龙泉路),102.731029,25.130846,561,560,102.7295549,25.13379092,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),市第二人民医院,102.731944,25.133529,313,312,102.7304687,25.13647309,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),茨坝新村,102.732769,25.135751,262,261,102.7312926,25.13869439,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),白杨路口(龙泉路),102.73555,25.143387,894,894,102.7340702,25.14632822,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),茨坝(龙泉路),102.736893,25.147232,449,448,102.7354117,25.15017228,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),植物园北门,102.741325,25.145599,559,482,102.7398395,25.14853752,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),蓝桉路口,102.74543,25.140032,778,744,102.7439415,25.14296981,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),黑龙潭,102.747414,25.13695,436,397,102.7459243,25.13988772,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),干休所,102.747757,25.134413,316,284,102.7462672,25.13735086,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),农业大学,102.746468,25.127171,820,816,102.7449792,25.13010953,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),小康大道路口(沣源路),102.745407,25.122009,645,584,102.743919,25.12494809,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),幸福家园小区,102.747795,25.11895,419,416,102.7463056,25.121889,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),北京路口(沣源路),102.750816,25.114843,549,549,102.7493251,25.11778222,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),龙头街,102.755009,25.109861,701,696,102.7535166,25.11280105,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
9,9路(火车北站(环城北路)--北部公交枢纽站),北部公交枢纽站,102.764036,25.109219,1124,912,102.7625425,25.11216228,7618,17.59027,2,2,600,2130,昆明公交集团第四分公司
10,10路(南屏街西口--金殿车场),南屏街西口,102.708488,25.036598,0,0,102.7070539,25.0395763,8162.7,12.47176,1,2,600,2200,昆明公交集团第四分公司
10,10路(南屏街西口--金殿车场),艺术剧院,102.703796,25.038542,530,520,102.7023715,25.04152698,8162.7,12.47176,1,2,600,2200,昆明公交集团第四分公司
10,10路(南屏街西口--金殿车场),小西门(东风西路),102.700378,25.041798,500,500,102.6989608,25.04478796,8162.7,12.47176,1,2,600,2200,昆明公交集团第四分公司
10,10路(南屏街西口--金殿车场),百汇商场,102.698012,25.045838,519,508,102.6966,25.04883135,8162.7,12.47176,1,2,600,2200,昆明公交集团第四分公司
10,10路(南屏街西口--金殿车场),建设路,102.696654,25.052062,710,706,102.6952449,25.05505692,8162.7,12.47176,1,2,600,2200,昆明公交集团第四分公司
10,10路(南屏街西口--金殿车场),师范大学,102.697865,25.054262,461,273,102.6964531,25.05725466,8162.7,12.47176,1,2,600,2200,昆明公交集团第四分公司
10,10路(南屏街西口--金殿车场),一二一大街,102.70385,25.056944,680,673,102.7024249,25.05992685,8162.7,12.47176,1,2,600,2200,昆明公交集团第四分公司
10,10路(南屏街西口--金殿车场),小菜园立交桥,102.710167,25.059992,800,721,102.7087289,25.06296536,8162.7,12.47176,1,2,600,2200,昆明公交集团第四分公司
10,10路(南屏街西口--金殿车场),小菜园,102.709145,25.065733,667,647,102.7077088,25.06870717,8162.7,12.47176,1,2,600,2200,昆明公交集团第四分公司
10,10路(南屏街西口--金殿车场),江岸小区,102.71328,25.068008,657,487,102.7118357,25.07097639,8162.7,12.47176,1,2,600,2200,昆明公交集团第四分公司
10,10路(南屏街西口--金殿车场),盘江东路口(白云路),102.714928,25.068069,166,166,102.7134807,25.0710353,8162.7,12.47176,1,2,600,2200,昆明公交集团第四分公司
10,10路(南屏街西口--金殿车场),万华路口(白云路),102.717278,25.067623,244,242,102.7158265,25.07058653,8162.7,12.47176,1,2,600,2200,昆明公交集团第四分公司
10,10路(南屏街西口--金殿车场),志强路口(白云路),102.721657,25.066389,463,462,102.7201982,25.06934784,8162.7,12.47176,1,2,600,2200,昆明公交集团第四分公司
10,10路(南屏街西口--金殿车场),北京路口(白云路),102.725159,25.065399,370,370,102.7236949,25.06835454,8162.7,12.47176,1,2,600,2200,昆明公交集团第四分公司
10,10路(南屏街西口--金殿车场),颐园小区(白云路),102.727325,25.06484,227,227,102.7258578,25.0677937,8162.7,12.47176,1,2,600,2200,昆明公交集团第四分公司
10,10路(南屏街西口--金殿车场),王旗营(白云路),102.729957,25.063212,326,321,102.7284863,25.06616377,8162.7,12.47176,1,2,600,2200,昆明公交集团第四分公司
10,10路(南屏街西口--金殿车场),小坝(穿金路),102.735139,25.061727,727,548,102.7336621,25.06467552,8162.7,12.47176,1,2,600,2200,昆明公交集团第四分公司
10,10路(南屏街西口--金殿车场),小坝立交桥,102.737328,25.063858,325,324,102.7358487,25.06680514,8162.7,12.47176,1,2,600,2200,昆明公交集团第四分公司
10,10路(南屏街西口--金殿车场),昆十一中,102.740242,25.066767,438,437,102.7387598,25.06971258,8162.7,12.47176,1,2,600,2200,昆明公交集团第四分公司
10,10路(南屏街西口--金殿车场),北辰大道路口(穿金路),102.744637,25.071159,659,659,102.7431511,25.07410283,8162.7,12.47176,1,2,600,2200,昆明公交集团第四分公司
10,10路(南屏街西口--金殿车场),波罗村,102.747269,25.073685,388,386,102.7457813,25.07662815,8162.7,12.47176,1,2,600,2200,昆明公交集团第四分公司
10,10路(南屏街西口--金殿车场),省精神病医院,102.749619,25.076002,350,350,102.7481298,25.07894475,8162.7,12.47176,1,2,600,2200,昆明公交集团第四分公司
10,10路(南屏街西口--金殿车场),煤机新村,102.752792,25.07917,477,476,102.7513013,25.08211256,8162.7,12.47176,1,2,600,2200,昆明公交集团第四分公司
10,10路(南屏街西口--金殿车场),铂金大道路口(穿金路),102.756058,25.082327,482,481,102.7545661,25.08526977,8162.7,12.47176,1,2,600,2200,昆明公交集团第四分公司
10,10路(南屏街西口--金殿车场),穿金路北段,102.761871,25.086407,745,741,102.7603781,25.08935129,8162.7,12.47176,1,2,600,2200,昆明公交集团第四分公司
10,10路(南屏街西口--金殿车场),金殿车场,102.766701,25.087669,567,506,102.7652084,25.09061572,8162.7,12.47176,1,2,600,2200,昆明公交集团第四分公司
11,11路(巫家坝车场--大板桥公交车场),巫家坝车场,102.755019,25.006102,0,0,102.7535297,25.00905309,13913.3,21.5501,2,2,600,1930,昆明公交集团第二分公司
11,11路(巫家坝车场--大板桥公交车场),关通路口(雨龙路),102.751298,25.013919,1261,947,102.7498099,25.01686872,13913.3,21.5501,2,2,600,1930,昆明公交集团第二分公司
11,11路(巫家坝车场--大板桥公交车场),雨龙路,102.746432,25.020898,928,918,102.7449464,25.02384713,13913.3,21.5501,2,2,600,1930,昆明公交集团第二分公司
11,11路(巫家坝车场--大板桥公交车场),彩云北路口(雨龙路),102.746341,25.023963,346,341,102.7448553,25.02691178,13913.3,21.5501,2,2,600,1930,昆明公交集团第二分公司
11,11路(巫家坝车场--大板桥公交车场),菊华立交桥东口,102.747357,25.024848,231,142,102.7458706,25.02779654,13913.3,21.5501,2,2,600,1930,昆明公交集团第二分公司
11,11路(巫家坝车场--大板桥公交车场),三公里,102.75013,25.02378,304,304,102.7486421,25.02672851,13913.3,21.5501,2,2,600,1930,昆明公交集团第二分公司
11,11路(巫家坝车场--大板桥公交车场),关上(彩云北路),102.758705,25.016602,1286,1176,102.7572145,25.01955274,13913.3,21.5501,2,2,600,1930,昆明公交集团第二分公司
11,11路(巫家坝车场--大板桥公交车场),朱家村(彩云北路),102.763624,25.014965,531,528,102.7621332,25.01791796,13913.3,21.5501,2,2,600,1930,昆明公交集团第二分公司
11,11路(巫家坝车场--大板桥公交车场),朱家村(贵昆路),102.773368,25.007075,1428,1317,102.7718796,25.01003553,13913.3,21.5501,2,2,600,1930,昆明公交集团第二分公司
11,11路(巫家坝车场--大板桥公交车场),牛街庄,102.778906,25.005447,587,587,102.7774205,25.00841294,13913.3,21.5501,2,2,600,1930,昆明公交集团第二分公司
11,11路(巫家坝车场--大板桥公交车场),昌宏路口(贵昆路),102.784983,25.003559,648,647,102.7835018,25.00653201,13913.3,21.5501,2,2,600,1930,昆明公交集团第二分公司
11,11路(巫家坝车场--大板桥公交车场),八公里下穿路口,102.79099,25.00122,695,659,102.7895141,25.00420111,13913.3,21.5501,2,2,600,1930,昆明公交集团第二分公司
11,11路(巫家坝车场--大板桥公交车场),八公里,102.794366,24.999028,419,418,102.7928936,25.0020142,13913.3,21.5501,2,2,600,1930,昆明公交集团第二分公司
11,11路(巫家坝车场--大板桥公交车场),昆船大道路口(贵昆路),102.797188,24.996506,404,399,102.7957188,24.99949675,13913.3,21.5501,2,2,600,1930,昆明公交集团第二分公司
11,11路(巫家坝车场--大板桥公交车场),普照村(贵昆路),102.805138,24.991871,979,953,102.8036786,24.99487517,13913.3,21.5501,2,2,600,1930,昆明公交集团第二分公司
11,11路(巫家坝车场--大板桥公交车场),大石坝,102.817146,24.993273,1722,1220,102.8157031,24.99629833,13913.3,21.5501,2,2,600,1930,昆明公交集团第二分公司
11,11路(巫家坝车场--大板桥公交车场),小石坝,102.825562,25.006233,1759,1672,102.8241312,25.00927248,13913.3,21.5501,2,2,600,1930,昆明公交集团第二分公司
11,11路(巫家坝车场--大板桥公交车场),干海子,102.835114,25.009687,1108,1036,102.8336973,25.01274409,13913.3,21.5501,2,2,600,1930,昆明公交集团第二分公司
11,11路(巫家坝车场--大板桥公交车场),双拥站,102.836826,25.012236,332,332,102.8354117,25.01529598,13913.3,21.5501,2,2,600,1930,昆明公交集团第二分公司
11,11路(巫家坝车场--大板桥公交车场),招呼站,102.839835,25.01602,519,519,102.8384249,25.01908509,13913.3,21.5501,2,2,600,1930,昆明公交集团第二分公司
11,11路(巫家坝车场--大板桥公交车场),阿依村,102.868051,25.040924,4154,3969,102.8666729,25.04403153,13913.3,21.5501,2,2,600,1930,昆明公交集团第二分公司
11,11路(巫家坝车场--大板桥公交车场),电杆厂,102.872378,25.04355,526,525,102.8710029,25.04666249,13913.3,21.5501,2,2,600,1930,昆明公交集团第二分公司
11,11路(巫家坝车场--大板桥公交车场),大板桥明应寺,102.875351,25.044384,314,314,102.8739776,25.04749966,13913.3,21.5501,2,2,600,1930,昆明公交集团第二分公司
11,11路(巫家坝车场--大板桥公交车场),大板桥镇,102.879783,25.045477,464,463,102.8784115,25.04859685,13913.3,21.5501,2,2,600,1930,昆明公交集团第二分公司
11,11路(巫家坝车场--大板桥公交车场),大板桥公交车场,102.885343,25.047474,609,602,102.8839728,25.05059802,13913.3,21.5501,2,2,600,1930,昆明公交集团第二分公司
12,12路(呈贡--巫家坝车场),呈贡,102.795838,24.890052,0,0,102.7943704,24.89305416,13557.2,14.64309,2,2,630,2030,昆明公交集团第二分公司
12,12路(呈贡--巫家坝车场),兴呈路口,102.79424,24.89174,249,247,102.7927707,24.89473958,13557.2,14.64309,2,2,630,2030,昆明公交集团第二分公司
12,12路(呈贡--巫家坝车场),北门街口(兴呈路),102.793243,24.896793,588,571,102.7917725,24.89979051,13557.2,14.64309,2,2,630,2030,昆明公交集团第二分公司
12,12路(呈贡--巫家坝车场),斗南路口(兴呈路),102.793831,24.903503,752,748,102.7923609,24.90650054,13557.2,14.64309,2,2,630,2030,昆明公交集团第二分公司
12,12路(呈贡--巫家坝车场),斗南地铁站(彩云北路),102.791806,24.90793,569,533,102.7903337,24.91092409,13557.2,14.64309,2,2,630,2030,昆明公交集团第二分公司
12,12路(呈贡--巫家坝车场),殷家村,102.785048,24.912192,830,830,102.7835695,24.91517668,13557.2,14.64309,2,2,630,2030,昆明公交集团第二分公司
12,12路(呈贡--巫家坝车场),小新村(自卫村),102.7801,24.916298,679,676,102.7786178,24.9192765,13557.2,14.64309,2,2,630,2030,昆明公交集团第二分公司
12,12路(呈贡--巫家坝车场),照西村,102.777088,24.92145,651,648,102.7756039,24.92442478,13557.2,14.64309,2,2,630,2030,昆明公交集团第二分公司
12,12路(呈贡--巫家坝车场),螺蛳湾公交枢纽站(彩云北路),102.775022,24.928633,826,825,102.7735367,24.93160492,13557.2,14.64309,2,2,630,2030,昆明公交集团第二分公司
12,12路(呈贡--巫家坝车场),螺蛳湾二期(彩云北路),102.773372,24.934601,684,684,102.7718858,24.93757072,13557.2,14.64309,2,2,630,2030,昆明公交集团第二分公司
12,12路(呈贡--巫家坝车场),广福立交北,102.769705,24.947808,1541,1514,102.7682172,24.95077315,13557.2,14.64309,2,2,630,2030,昆明公交集团第二分公司
12,12路(呈贡--巫家坝车场),子君村(彩云北路),102.768372,24.957049,1039,1036,102.7668836,24.96001203,13557.2,14.64309,2,2,630,2030,昆明公交集团第二分公司
12,12路(呈贡--巫家坝车场),云秀路口(彩云北路),102.768077,24.960747,412,412,102.7665884,24.96370936,13557.2,14.64309,2,2,630,2030,昆明公交集团第二分公司
12,12路(呈贡--巫家坝车场),六谷村(彩云北路),102.767591,24.966606,654,653,102.7661021,24.96956729,13557.2,14.64309,2,2,630,2030,昆明公交集团第二分公司
12,12路(呈贡--巫家坝车场),大都购物中心(彩云北路),102.767096,24.972995,718,712,102.7656068,24.97595516,13557.2,14.64309,2,2,630,2030,昆明公交集团第二分公司
